id,file,status,source,detail,unknown,opcode_empty
01605,GameEncryptedBattleRoyaleStaking__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedBattleRoyaleStaking__rename_0000.json (deployed_bytecode),,0
01606,GameEncryptedBattleRoyaleStaking__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedBattleRoyaleStaking__rename_0001.json (deployed_bytecode),,0
01607,GameEncryptedBattleRoyaleStaking__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GameEncryptedBattleRoyaleStaking__expression_0000.json (deployed_bytecode),,0
01608,GameEncryptedBattleRoyaleStaking__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GameEncryptedBattleRoyaleStaking__fhe_swap_0000.json (deployed_bytecode),,0
01609,GameEncryptedBattleRoyaleStaking__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedBattleRoyaleStaking__dead_code_0000.json (deployed_bytecode),,0
01610,GameEncryptedBattleRoyaleStaking__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedBattleRoyaleStaking__dead_code_0001.json (deployed_bytecode),,0
01611,GameEncryptedBattleRoyaleWager__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedBattleRoyaleWager__rename_0000.json (deployed_bytecode),,0
01612,GameEncryptedBattleRoyaleWager__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedBattleRoyaleWager__rename_0001.json (deployed_bytecode),,0
01613,GameEncryptedBattleRoyaleWager__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GameEncryptedBattleRoyaleWager__expression_0000.json (deployed_bytecode),,0
01614,GameEncryptedBattleRoyaleWager__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GameEncryptedBattleRoyaleWager__fhe_swap_0000.json (deployed_bytecode),,0
01615,GameEncryptedBattleRoyaleWager__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedBattleRoyaleWager__dead_code_0000.json (deployed_bytecode),,0
01616,GameEncryptedBattleRoyaleWager__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedBattleRoyaleWager__dead_code_0001.json (deployed_bytecode),,0
01617,GameEncryptedChessRatingWager__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedChessRatingWager__rename_0000.json (deployed_bytecode),,0
01618,GameEncryptedChessRatingWager__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedChessRatingWager__rename_0001.json (deployed_bytecode),,0
01619,GameEncryptedChessRatingWager__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GameEncryptedChessRatingWager__expression_0000.json (deployed_bytecode),,0
01620,GameEncryptedChessRatingWager__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GameEncryptedChessRatingWager__fhe_swap_0000.json (deployed_bytecode),,0
01621,GameEncryptedChessRatingWager__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedChessRatingWager__dead_code_0000.json (deployed_bytecode),,0
01622,GameEncryptedChessRatingWager__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedChessRatingWager__dead_code_0001.json (deployed_bytecode),,0
01623,GameEncryptedFantasyLeague__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedFantasyLeague__rename_0000.json (deployed_bytecode),,0
01624,GameEncryptedFantasyLeague__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedFantasyLeague__rename_0001.json (deployed_bytecode),,0
01625,GameEncryptedFantasyLeague__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GameEncryptedFantasyLeague__expression_0000.json (deployed_bytecode),,0
01626,GameEncryptedFantasyLeague__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GameEncryptedFantasyLeague__fhe_swap_0000.json (deployed_bytecode),,0
01627,GameEncryptedFantasyLeague__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedFantasyLeague__dead_code_0000.json (deployed_bytecode),,0
01628,GameEncryptedFantasyLeague__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedFantasyLeague__dead_code_0001.json (deployed_bytecode),,0
01629,GameEncryptedHorseRacing__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedHorseRacing__rename_0000.json (deployed_bytecode),,0
01630,GameEncryptedHorseRacing__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GameEncryptedHorseRacing__rename_0001.json (deployed_bytecode),,0
01631,GameEncryptedHorseRacing__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GameEncryptedHorseRacing__expression_0000.json (deployed_bytecode),,0
01632,GameEncryptedHorseRacing__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GameEncryptedHorseRacing__fhe_swap_0000.json (deployed_bytecode),,0
01633,GameEncryptedHorseRacing__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedHorseRacing__dead_code_0000.json (deployed_bytecode),,0
01634,GameEncryptedHorseRacing__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedHorseRacing__dead_code_0001.json (deployed_bytecode),,0
01635,GameEncryptedQuestReward__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GameEncryptedQuestReward__expression_0000.json (deployed_bytecode),,0
01636,GameEncryptedQuestReward__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GameEncryptedQuestReward__fhe_swap_0000.json (deployed_bytecode),,0
01637,GameEncryptedQuestReward__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedQuestReward__dead_code_0000.json (deployed_bytecode),,0
01638,GameEncryptedQuestReward__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GameEncryptedQuestReward__dead_code_0001.json (deployed_bytecode),,0
01639,GamePrivateCasino__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivateCasino__rename_0000.json (deployed_bytecode),,0
01640,GamePrivateCasino__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivateCasino__rename_0001.json (deployed_bytecode),,0
01641,GamePrivateCasino__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamePrivateCasino__expression_0000.json (deployed_bytecode),,0
01642,GamePrivateCasino__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivateCasino__dead_code_0000.json (deployed_bytecode),,0
01643,GamePrivateCasino__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivateCasino__dead_code_0001.json (deployed_bytecode),,0
01644,GamePrivateChessWager__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivateChessWager__rename_0000.json (deployed_bytecode),,0
01645,GamePrivateChessWager__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivateChessWager__rename_0001.json (deployed_bytecode),,0
01646,GamePrivateChessWager__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamePrivateChessWager__expression_0000.json (deployed_bytecode),,0
01647,GamePrivateChessWager__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GamePrivateChessWager__fhe_swap_0000.json (deployed_bytecode),,0
01648,GamePrivateChessWager__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivateChessWager__dead_code_0000.json (deployed_bytecode),,0
01649,GamePrivateChessWager__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivateChessWager__dead_code_0001.json (deployed_bytecode),,0
01650,GamePrivatePokerTournament__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivatePokerTournament__rename_0000.json (deployed_bytecode),,0
01651,GamePrivatePokerTournament__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivatePokerTournament__rename_0001.json (deployed_bytecode),,0
01652,GamePrivatePokerTournament__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamePrivatePokerTournament__expression_0000.json (deployed_bytecode),,0
01653,GamePrivatePokerTournament__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivatePokerTournament__dead_code_0000.json (deployed_bytecode),,0
01654,GamePrivatePokerTournament__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivatePokerTournament__dead_code_0001.json (deployed_bytecode),,0
01655,GamePrivatePredictionMarket__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivatePredictionMarket__rename_0000.json (deployed_bytecode),,0
01656,GamePrivatePredictionMarket__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivatePredictionMarket__rename_0001.json (deployed_bytecode),,0
01657,GamePrivatePredictionMarket__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamePrivatePredictionMarket__expression_0000.json (deployed_bytecode),,0
01658,GamePrivatePredictionMarket__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivatePredictionMarket__dead_code_0000.json (deployed_bytecode),,0
01659,GamePrivatePredictionMarket__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivatePredictionMarket__dead_code_0001.json (deployed_bytecode),,0
01660,GamePrivateSportsBetting__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivateSportsBetting__rename_0000.json (deployed_bytecode),,0
01661,GamePrivateSportsBetting__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamePrivateSportsBetting__rename_0001.json (deployed_bytecode),,0
01662,GamePrivateSportsBetting__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamePrivateSportsBetting__expression_0000.json (deployed_bytecode),,0
01663,GamePrivateSportsBetting__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivateSportsBetting__dead_code_0000.json (deployed_bytecode),,0
01664,GamePrivateSportsBetting__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamePrivateSportsBetting__dead_code_0001.json (deployed_bytecode),,0
01665,GamingBattleship_b5_009__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingBattleship_b5_009__rename_0000.json (deployed_bytecode),,0
01666,GamingBattleship_b5_009__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingBattleship_b5_009__rename_0001.json (deployed_bytecode),,0
01667,GamingBattleship_b5_009__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GamingBattleship_b5_009__fhe_swap_0000.json (deployed_bytecode),,0
01668,GamingBattleship_b5_009__fhe_swap_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GamingBattleship_b5_009__fhe_swap_0001.json (deployed_bytecode),,0
01669,GamingBattleship_b5_009__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingBattleship_b5_009__dead_code_0000.json (deployed_bytecode),,0
01670,GamingBattleship_b5_009__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingBattleship_b5_009__dead_code_0001.json (deployed_bytecode),,0
01671,GamingBlackjack_b5_005__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingBlackjack_b5_005__rename_0000.json (deployed_bytecode),,0
01672,GamingBlackjack_b5_005__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingBlackjack_b5_005__rename_0001.json (deployed_bytecode),,0
01673,GamingBlackjack_b5_005__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamingBlackjack_b5_005__expression_0000.json (deployed_bytecode),,0
01674,GamingBlackjack_b5_005__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GamingBlackjack_b5_005__fhe_swap_0000.json (deployed_bytecode),,0
01675,GamingBlackjack_b5_005__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingBlackjack_b5_005__dead_code_0000.json (deployed_bytecode),,0
01676,GamingBlackjack_b5_005__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingBlackjack_b5_005__dead_code_0001.json (deployed_bytecode),,0
01677,GamingCoinFlip_b3_004__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingCoinFlip_b3_004__rename_0000.json (deployed_bytecode),,0
01678,GamingCoinFlip_b3_004__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingCoinFlip_b3_004__rename_0001.json (deployed_bytecode),,0
01679,GamingCoinFlip_b3_004__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamingCoinFlip_b3_004__expression_0000.json (deployed_bytecode),,0
01680,GamingCoinFlip_b3_004__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingCoinFlip_b3_004__dead_code_0000.json (deployed_bytecode),,0
01681,GamingCoinFlip_b3_004__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingCoinFlip_b3_004__dead_code_0001.json (deployed_bytecode),,0
01682,GamingDice_b2_003__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingDice_b2_003__rename_0000.json (deployed_bytecode),,0
01683,GamingDice_b2_003__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingDice_b2_003__rename_0001.json (deployed_bytecode),,0
01684,GamingDice_b2_003__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamingDice_b2_003__expression_0000.json (deployed_bytecode),,0
01685,GamingDice_b2_003__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingDice_b2_003__dead_code_0000.json (deployed_bytecode),,0
01686,GamingDice_b2_003__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingDice_b2_003__dead_code_0001.json (deployed_bytecode),,0
01687,GamingFantasySports_b5_015__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingFantasySports_b5_015__rename_0000.json (deployed_bytecode),,0
01688,GamingFantasySports_b5_015__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingFantasySports_b5_015__rename_0001.json (deployed_bytecode),,0
01689,GamingFantasySports_b5_015__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamingFantasySports_b5_015__expression_0000.json (deployed_bytecode),,0
01690,GamingFantasySports_b5_015__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GamingFantasySports_b5_015__fhe_swap_0000.json (deployed_bytecode),,0
01691,GamingFantasySports_b5_015__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingFantasySports_b5_015__dead_code_0000.json (deployed_bytecode),,0
01692,GamingFantasySports_b5_015__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingFantasySports_b5_015__dead_code_0001.json (deployed_bytecode),,0
01693,GamingNumberGuess_b5_012__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingNumberGuess_b5_012__rename_0000.json (deployed_bytecode),,0
01694,GamingNumberGuess_b5_012__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingNumberGuess_b5_012__rename_0001.json (deployed_bytecode),,0
01695,GamingNumberGuess_b5_012__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamingNumberGuess_b5_012__expression_0000.json (deployed_bytecode),,0
01696,GamingNumberGuess_b5_012__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GamingNumberGuess_b5_012__fhe_swap_0000.json (deployed_bytecode),,0
01697,GamingNumberGuess_b5_012__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingNumberGuess_b5_012__dead_code_0000.json (deployed_bytecode),,0
01698,GamingNumberGuess_b5_012__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingNumberGuess_b5_012__dead_code_0001.json (deployed_bytecode),,0
01699,GamingRoulette_b5_008__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingRoulette_b5_008__rename_0000.json (deployed_bytecode),,0
01700,GamingRoulette_b5_008__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingRoulette_b5_008__rename_0001.json (deployed_bytecode),,0
01701,GamingRoulette_b5_008__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\GamingRoulette_b5_008__expression_0000.json (deployed_bytecode),,0
01702,GamingRoulette_b5_008__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\GamingRoulette_b5_008__fhe_swap_0000.json (deployed_bytecode),,0
01703,GamingRoulette_b5_008__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingRoulette_b5_008__dead_code_0000.json (deployed_bytecode),,0
01704,GamingRoulette_b5_008__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\GamingRoulette_b5_008__dead_code_0001.json (deployed_bytecode),,0
01705,GamingRPGStats_b5_007__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\GamingRPGStats_b5_007__rename_0000.json (deployed_bytecode),,0
